"""锅贴""","""锅贴"""
"""瓜果""","""瓜果"""
"""陈皮""","""陈皮"""
"""树叶""","""树叶"""
"""海胆""","""海胆"""
"""蛋白""","""蛋白"""
"""炸鸡""","""炸鸡"""
"""鹌鹑""","""鹌鹑"""
"""花生""","""花生"""
"""蘑菇""","""蘑菇"""
"""生肉""","""生肉"""
"""椰肉""","""椰肉"""
"""甘蔗""","""甘蔗"""
"""粉丝""","""粉丝"""
"""当归""","""当归"""
"""面条""","""面条"""
"""生菜""","""生菜"""
"""姜糖""","""姜糖"""
"""柿子""","""柿子"""
"""魔芋""","""魔芋"""
"""藜麦""","""藜麦"""
"""鱼虾""","""鱼虾"""
"""河豚""","""河豚"""
"""蛋糕""","""蛋糕"""
"""黄鳝""","""黄鳝"""
"""蟹肉""","""蟹肉"""
"""黑鱼""","""黑鱼"""
"""臭虫""","""臭虫"""
"""酒酿""","""酒酿"""
"""平菇""","""平菇"""
"""荷叶""","""荷叶"""
"""海苔""","""海苔"""
"""黄豆""","""黄豆"""
"""奶粉""","""奶粉"""
"""小葱""","""小葱"""
"""虾线""","""虾线"""
"""笋皮""","""笋皮"""
"""烧卖""","""烧卖"""
"""肉皮""","""肉皮"""
"""鸭皮""","""鸭皮"""
"""苦瓜""","""苦瓜"""
"""馒头""","""馒头"""
"""蚌肉""","""蚌肉"""
"""丝瓜""","""丝瓜"""
"""蜻蜓""","""蜻蜓"""
"""冰糖""","""冰糖"""
"""冷面""","""冷面"""
"""奶糕""","""奶糕"""
"""蛋挞""","""蛋挞"""
"""薯片""","""薯片"""
"""糖果""","""糖果"""
"""素鸡""","""素鸡"""
"""鹅翅""","""鹅翅"""
"""鸭架""","""鸭架"""
"""杂菜""","""杂菜"""
"""剩菜""","""剩菜"""
"""海藻""","""海藻"""
"""鸭脖""","""鸭脖"""
"""榨菜""","""榨菜"""
"""银耳""","""银耳"""
"""菜叶""","""菜叶"""
"""鸭舌""","""鸭舌"""
"""菌菇""","""菌菇"""
"""叉烧""","""叉烧"""
"""虾球""","""虾球"""
"""红豆""","""红豆"""
"""李子""","""李子"""
"""青团""","""青团"""
"""肉肠""","""肉肠"""
"""酸菜""","""酸菜"""
"""水果""","""水果"""
"""干花""","""干花"""
"""海参""","""海参"""
"""调料""","""调料"""
"""虾头""","""虾头"""
"""鱼刺""","""鱼刺"""
"""狗粮""","""狗粮"""
"""鳝片""","""鳝片"""
"""蜂蜜""","""蜂蜜"""
"""竹笋""","""竹笋"""
"""燕麦""","""燕麦"""
"""山楂""","""山楂"""
"""小米""","""小米"""
"""豆腐""","""豆腐"""
"""土豆""","""土豆"""
"""腐乳""","""腐乳"""
"""鸡胗""","""鸡胗"""
"""乌贼""","""乌贼"""
"""腊肠""","""腊肠"""
"""莴笋""","""莴笋"""
"""肠粉""","""肠粉"""
"""曲奇""","""曲奇"""
"""鸭胸""","""鸭胸"""
"""番茄""","""番茄"""
"""鱼肠""","""鱼肠"""
"""烧饼""","""烧饼"""
"""荞麦""","""荞麦"""
"""饭团""","""饭团"""
"""牛肉""","""牛肉"""
"""鳜鱼""","""鳜鱼"""
"""花椒""","""花椒"""
"""沙拉""","""沙拉"""
"""蚯蚓""","""蚯蚓"""
"""甲鱼""","""甲鱼"""
"""青豆""","""青豆"""
"""红糖""","""红糖"""
"""木瓜""","""木瓜"""
"""蒜皮""","""蒜皮"""
"""鸡精""","""鸡精"""
"""菠萝""","""菠萝"""
"""鱼肉""","""鱼肉"""
"""叶子""","""叶子"""
"""吐司""","""吐司"""
"""藕片""","""藕片"""
"""面饼""","""面饼"""
"""杨梅""","""杨梅"""
"""腰果""","""腰果"""
"""鸭肠""","""鸭肠"""
"""牛蛙""","""牛蛙"""
"""剩饭""","""剩饭"""
"""苹果""","""苹果"""
"""木耳""","""木耳"""
"""黄鱼""","""黄鱼"""
"""树莓""","""树莓"""
"""鸭蛋""","""鸭蛋"""
"""虾肉""","""虾肉"""
"""菱角""","""菱角"""
"""鲫鱼""","""鲫鱼"""
"""海带""","""海带"""
"""鸭头""","""鸭头"""
"""人参""","""人参"""
"""咸菜""","""咸菜"""
"""蒜苗""","""蒜苗"""
"""话梅""","""话梅"""
"""草莓""","""草莓"""
"""水芹""","""水芹"""
"""蹄筋""","""蹄筋"""
"""味精""","""味精"""
"""烤肠""","""烤肠"""
"""提子""","""提子"""
"""茨菇""","""茨菇"""
"""烤麸""","""烤麸"""
"""猪肝""","""猪肝"""
"""饼干""","""饼干"""
"""海星""","""海星"""
"""贡丸""","""贡丸"""
"""蚕豆""","""蚕豆"""
"""鱿鱼""","""鱿鱼"""
"""鸡腿""","""鸡腿"""
"""牛筋""","""牛筋"""
"""米粉""","""米粉"""
"""薯条""","""薯条"""
"""虾壳""","""虾壳"""
"""寿司""","""寿司"""
"""薯格""","""薯格"""
"""西柚""","""西柚"""
"""蜗牛""","""蜗牛"""
"""麦片""","""麦片"""
"""鸭腿""","""鸭腿"""
"""果皮""","""果皮"""
"""菊花""","""菊花"""
"""油脂""","""油脂"""
"""扁豆""","""扁豆"""
"""虾仁""","""虾仁"""
"""面粉""","""面粉"""
"""花卉""","""花卉"""
"""蛋筒""","""蛋筒"""
"""茶渣""","""茶渣"""
"""冰粉""","""冰粉"""
"""蔬菜""","""蔬菜"""
"""糖葱粥姜""","""糖葱粥姜"""
"""梨""","""梨"""
"""盐""","""盐"""
"""鱼""","""鱼"""
"""虾""","""虾"""
"""外敷药渣""","""外敷药渣"""
"""煎药药渣""","""煎药药渣"""
"""水培植物""","""水培植物"""
"""绿萝""","""绿萝"""
"""盆栽""","""盆栽"""
"""荔枝壳""","""荔枝壳"""
"""过期速冻饺子""","""过期速冻饺子"""
"""过期零食""","""过期零食"""
"""过期葡萄干""","""过期葡萄干"""
"""过期冲泡饮料""","""过期冲泡饮料"""
"""过期宠物饲料""","""过期宠物饲料"""
"""过期红枣""","""过期红枣"""
"""过期香菇干""","""过期香菇干"""
"""过期肉干""","""过期肉干"""
"""过期糖果""","""过期糖果"""
"""过期糕饼""","""过期糕饼"""
"""蟹壳""","""蟹壳"""
"""螺蛳壳""","""螺蛳壳"""
"""咖啡渣""","""咖啡渣"""
"""碎骨""","""碎骨"""
"""火锅汤底""","""火锅汤底"""
"""蟹""","""蟹"""
"""蛋""","""蛋"""
"""肉""","""肉"""
"""鸭""","""鸭"""
"""鸡""","""鸡"""
"""米""","""米"""
"""粘纸""","""粘纸"""
"""眼镜""","""眼镜"""
"""彩妆""","""彩妆"""
"""钢笔""","""钢笔"""
"""灰土""","""灰土"""
"""扫帚""","""扫帚"""
"""棉签""","""棉签"""
"""草纸""","""草纸"""
"""棉棒""","""棉棒"""
"""内衣""","""内衣"""
"""砂纸""","""砂纸"""
"""假发""","""假发"""
"""碎碗""","""碎碗"""
"""尿垫""","""尿垫"""
"""麻袋""","""麻袋"""
"""筷子""","""筷子"""
"""猫砂""","""猫砂"""
"""蚊香""","""蚊香"""
"""海绵""","""海绵"""
"""肥料""","""肥料"""
"""发胶""","""发胶"""
"""彩笔""","""彩笔"""
"""贴纸""","""贴纸"""
"""滤网""","""滤网"""
"""锡箔""","""锡箔"""
"""粉尘""","""粉尘"""
"""扣子""","""扣子"""
"""牙线""","""牙线"""
"""茶壶""","""茶壶"""
"""发饰""","""发饰"""
"""睫毛""","""睫毛"""
"""乳垫""","""乳垫"""
"""蜡烛""","""蜡烛"""
"""砂锅""","""砂锅"""
"""头发""","""头发"""
"""散粉""","""散粉"""
"""眉笔""","""眉笔"""
"""蜡笔""","""蜡笔"""
"""肥皂""","""肥皂"""
"""铅笔""","""铅笔"""
"""标贴""","""标贴"""
"""干冰""","""干冰"""
"""粉饼""","""粉饼"""
"""徽章""","""徽章"""
"""棉球""","""棉球"""
"""泥土""","""泥土"""
"""席子""","""席子"""
"""胶画""","""胶画"""
"""棉绳""","""棉绳"""
"""风筝""","""风筝"""
"""足贴""","""足贴"""
"""美瞳""","""美瞳"""
"""毛发""","""毛发"""
"""发带""","""发带"""
"""墨镜""","""墨镜"""
"""花盆""","""花盆"""
"""糖纸""","""糖纸"""
"""烟头""","""烟头"""
"""狗毛""","""狗毛"""
"""硅胶""","""硅胶"""
"""发夹""","""发夹"""
"""毽子""","""毽子"""
"""棉线""","""棉线"""
"""婴儿尿布""","""婴儿尿布"""
"""防晒喷雾""","""防晒喷雾"""
"""血糖试纸""","""血糖试纸"""
"""轻质彩泥""","""轻质彩泥"""
"""防水纸袋""","""防水纸袋"""
"""冷饮包装""","""冷饮包装"""
"""空调滤芯""","""空调滤芯"""
"""脏纸尿裤""","""脏纸尿裤"""
"""吸油面纸""","""吸油面纸"""
"""无纺布包""","""无纺布包"""
"""湿塑料袋""","""湿塑料袋"""
"""眼线液笔""","""眼线液笔"""
"""粘毛滚纸""","""粘毛滚纸"""
"""染色头发""","""染色头发"""
"""厨房用纸""","""厨房用纸"""
"""卫生护垫""","""卫生护垫"""
"""洁面摩丝""","""洁面摩丝"""
"""外卖餐盒""","""外卖餐盒"""
"""外卖饭盒""","""外卖饭盒"""
"""饭团包装""","""饭团包装"""
"""陶瓷花瓶""","""陶瓷花瓶"""
"""生日蜡烛""","""生日蜡烛"""
"""羽毛球拍""","""羽毛球拍"""
"""陶瓷花盆""","""陶瓷花盆"""
"""隐形眼镜""","""隐形眼镜"""
"""宠物尿垫""","""宠物尿垫"""
"""美瞳包装""","""美瞳包装"""
"""泡沬饭盒""","""泡沬饭盒"""
"""挂耳咖啡""","""挂耳咖啡"""
"""塑料吸管""","""塑料吸管"""
"""方便面盒""","""方便面盒"""
"""混合猫砂""","""混合猫砂"""
"""酒精棉球""","""酒精棉球"""
"""测血糖针""","""测血糖针"""
"""帝王蟹壳""","""帝王蟹壳"""
"""香肠竹签""","""香肠竹签"""
"""橡胶手套""","""橡胶手套"""
"""咖啡滤纸""","""咖啡滤纸"""
"""烘培锡纸""","""烘培锡纸"""
"""防蚊手环""","""防蚊手环"""
"""护发精油""","""护发精油"""
"""挂耳茶包""","""挂耳茶包"""
"""冰淇淋纸""","""冰淇淋纸"""
"""污染纸张""","""污染纸张"""
"""胶囊咖啡""","""胶囊咖啡"""
"""陶土花瓶""","""陶土花瓶"""
"""中药包装""","""中药包装"""
"""锡纸饭盒""","""锡纸饭盒"""
"""暖宝宝贴""","""暖宝宝贴"""
"""洗衣粉袋""","""洗衣粉袋"""
"""塑料薄膜""","""塑料薄膜"""
"""外卖餐具""","""外卖餐具"""
"""陶瓷盘子""","""陶瓷盘子"""
"""生物冰袋""","""生物冰袋"""
"""方便面桶""","""方便面桶"""
"""湿餐巾纸""","""湿餐巾纸"""
"""电蚊香片""","""电蚊香片"""
"""豆浆杯盖""","""豆浆杯盖"""
"""污染废纸""","""污染废纸"""
"""泡面勺子""","""泡面勺子"""
"""烧烤竹签""","""烧烤竹签"""
"""硅胶手环""","""硅胶手环"""
"""快递贴纸""","""快递贴纸"""
"""脏污衣服""","""脏污衣服"""
"""牛排包装""","""牛排包装"""
"""烧烤木签""","""烧烤木签"""
"""塑料包装""","""塑料包装"""
"""游泳眼镜""","""游泳眼镜"""
"""污渍纸巾""","""污渍纸巾"""
"""早餐粥盒""","""早餐粥盒"""
"""湿卫生纸""","""湿卫生纸"""
"""牙刷包装""","""牙刷包装"""
"""外卖纸盒""","""外卖纸盒"""
"""湿洗脸巾""","""湿洗脸巾"""
"""水笔笔芯""","""水笔笔芯"""
"""硅胶模具""","""硅胶模具"""
"""可乐纸杯""","""可乐纸杯"""
"""纸咖啡杯""","""纸咖啡杯"""
"""保鲜冰袋""","""保鲜冰袋"""
"""酒精棉花""","""酒精棉花"""
"""串串竹签""","""串串竹签"""
"""瓷器碎片""","""瓷器碎片"""
"""木屑猫砂""","""木屑猫砂"""
"""盐包装袋""","""盐包装袋"""
"""硅胶玩具""","""硅胶玩具"""
"""美白牙素""","""美白牙素"""
"""牛尾骨头""","""牛尾骨头"""
"""不干胶纸""","""不干胶纸"""
"""奶粉勺子""","""奶粉勺子"""
"""油画颜料""","""油画颜料"""
"""酸奶吸管""","""酸奶吸管"""
"""芥末包装""","""芥末包装"""
"""成人用品""","""成人用品"""
"""酒精棉片""","""酒精棉片"""
"""带胶制品""","""带胶制品"""
"""大排骨头""","""大排骨头"""
"""冰淇淋盒""","""冰淇淋盒"""
"""山核桃壳""","""山核桃壳"""
"""牛肉骨头""","""牛肉骨头"""
"""老花眼镜""","""老花眼镜"""
"""咖啡胶囊""","""咖啡胶囊"""
"""酒粕面膜""","""酒粕面膜"""
"""陶瓷制品""","""陶瓷制品"""
"""陶瓷碗碟""","""陶瓷碗碟"""
"""卫生卷纸""","""卫生卷纸"""
"""脏卫生纸""","""脏卫生纸"""
"""硅胶猫砂""","""硅胶猫砂"""
"""水彩颜料""","""水彩颜料"""
"""酸奶杯盖""","""酸奶杯盖"""
"""仓鼠垫沙""","""仓鼠垫沙"""
"""纳米海绵""","""纳米海绵"""
"""水粉颜料""","""水粉颜料"""
"""带油抹布""","""带油抹布"""
"""彩色铅笔""","""彩色铅笔"""
"""清洁抹布""","""清洁抹布"""
"""厨房手套""","""厨房手套"""
"""羊肉骨头""","""羊肉骨头"""
"""丙烯颜料""","""丙烯颜料"""
"""尼龙制品""","""尼龙制品"""
"""吸管薄膜""","""吸管薄膜"""
"""滤挂咖啡""","""滤挂咖啡"""
"""污损纸张""","""污损纸张"""
"""热饮杯盖""","""热饮杯盖"""
"""香薰蜡烛""","""香薰蜡烛"""
"""爆米花桶""","""爆米花桶"""
"""烧烤锡纸""","""烧烤锡纸"""
"""外卖盒子""","""外卖盒子"""
"""串串纸杯""","""串串纸杯"""
"""液体蚊香""","""液体蚊香"""
"""脏卫生巾""","""脏卫生巾"""
"""坏的花盆""","""坏的花盆"""
"""蛋糕袋""","""蛋糕袋"""
"""瓷碎片""","""瓷碎片"""
"""猫餐盒""","""猫餐盒"""
"""卷筒纸""","""卷筒纸"""
"""手机膜""","""手机膜"""
"""眼镜框""","""眼镜框"""
"""擦手巾""","""擦手巾"""
"""榨菜袋""","""榨菜袋"""
"""竹炭包""","""竹炭包"""
"""调料袋""","""调料袋"""
"""烘培纸""","""烘培纸"""
"""蟑螂板""","""蟑螂板"""
"""蜗牛贴""","""蜗牛贴"""
"""逗猫棒""","""逗猫棒"""
"""脱氧剂""","""脱氧剂"""
"""奶粉袋""","""奶粉袋"""
"""薯片罐""","""薯片罐"""
"""蚊香架""","""蚊香架"""
"""尿不湿""","""尿不湿"""
"""旧镜子""","""旧镜子"""
"""白手帕""","""白手帕"""
"""红酒塞""","""红酒塞"""
"""海螺壳""","""海螺壳"""
"""便利贴""","""便利贴"""
"""奶茶杯""","""奶茶杯"""
"""油污纸""","""油污纸"""
"""羊腿骨""","""羊腿骨"""
"""烤串棒""","""烤串棒"""
"""鼻涕纸""","""鼻涕纸"""
"""湿烟头""","""湿烟头"""
"""避孕套""","""避孕套"""
"""洗碗布""","""洗碗布"""
"""沙拉袋""","""沙拉袋"""
"""胶带纸""","""胶带纸"""
"""除湿袋""","""除湿袋"""
"""榴莲壳""","""榴莲壳"""
"""湿厕纸""","""湿厕纸"""
"""黑板擦""","""黑板擦"""
"""刮眉刀""","""刮眉刀"""
"""棉花棒""","""棉花棒"""
"""氢气球""","""氢气球"""
"""眼线液""","""眼线液"""
"""木叉子""","""木叉子"""
"""湿木屑""","""湿木屑"""
"""生石灰""","""生石灰"""
"""湿纸巾""","""湿纸巾"""
"""无纺布""","""无纺布"""
"""擦手纸""","""擦手纸"""
"""便条贴""","""便条贴"""
"""蜂螂屋""","""蜂螂屋"""
"""油性笔""","""油性笔"""
"""薯片盒""","""薯片盒"""
"""旧内衣""","""旧内衣"""
"""汉堡纸""","""汉堡纸"""
"""碎纸屑""","""碎纸屑"""
"""猪大骨""","""猪大骨"""
"""陶瓷杯""","""陶瓷杯"""
"""护肤品""","""护肤品"""
"""牛仔骨""","""牛仔骨"""
"""奶茶盖""","""奶茶盖"""
"""糖果皮""","""糖果皮"""
"""香烟灰""","""香烟灰"""
"""除湿剂""","""除湿剂"""
"""气泡垫""","""气泡垫"""
"""固体胶""","""固体胶"""
"""雪糕棍""","""雪糕棍"""
"""纸尿裤""","""纸尿裤"""
"""泡面袋""","""泡面袋"""
"""碗碎片""","""碗碎片"""
"""白板笔""","""白板笔"""
"""松子壳""","""松子壳"""
"""护理垫""","""护理垫"""
"""标签纸""","""标签纸"""
"""旧牙刷""","""旧牙刷"""
"""退热贴""","""退热贴"""
"""牡蛎壳""","""牡蛎壳"""
"""光碟包""","""光碟包"""
"""铅笔屑""","""铅笔屑"""
"""花蛤壳""","""花蛤壳"""
"""化妆镜""","""化妆镜"""
"""马克笔""","""马克笔"""
"""湿抹布""","""湿抹布"""
"""化妆棉""","""化妆棉"""
"""泡泡糖""","""泡泡糖"""
"""遮光布""","""遮光布"""
"""塑封袋""","""塑封袋"""
"""粽子皮""","""粽子皮"""
"""椰青壳""","""椰青壳"""
"""薯片袋""","""薯片袋"""
"""晾衣夹""","""晾衣夹"""
"""双面胶""","""双面胶"""
"""锡箔灰""","""锡箔灰"""
"""粘尘纸""","""粘尘纸"""
"""护手霜""","""护手霜"""
"""绵柔巾""","""绵柔巾"""
"""蜘蛛丝""","""蜘蛛丝"""
"""口香糖""","""口香糖"""
"""橡皮泥""","""橡皮泥"""
"""中性笔""","""中性笔"""
"""睫毛膏""","""睫毛膏"""
"""竹牙签""","""竹牙签"""
"""果冻壳""","""果冻壳"""
"""眼线笔""","""眼线笔"""
"""泡面桶""","""泡面桶"""
"""纸饭盒""","""纸饭盒"""
"""软木塞""","""软木塞"""
"""雪糕棒""","""雪糕棒"""
"""旧口罩""","""旧口罩"""
"""保龄球""","""保龄球"""
"""狗尿垫""","""狗尿垫"""
"""塑料膜""","""塑料膜"""
"""暖宝宝""","""暖宝宝"""
"""手指甲""","""手指甲"""
"""纹身贴""","""纹身贴"""
"""气泡膜""","""气泡膜"""
"""中药袋""","""中药袋"""
"""干发巾""","""干发巾"""
"""防震膜""","""防震膜"""
"""冰棒棍""","""冰棒棍"""
"""沐浴球""","""沐浴球"""
"""眼贴膜""","""眼贴膜"""
"""发膜罐""","""发膜罐"""
"""蛏子壳""","""蛏子壳"""
"""艾草灰""","""艾草灰"""
"""羊大骨""","""羊大骨"""
"""洗脸巾""","""洗脸巾"""
"""饼干袋""","""饼干袋"""
"""安全套""","""安全套"""
"""核桃壳""","""核桃壳"""
"""湿尿片""","""湿尿片"""
"""锡纸盘""","""锡纸盘"""
"""蚊香灰""","""蚊香灰"""
"""冷饮棒""","""冷饮棒"""
"""防腐剂""","""防腐剂"""
"""棉花球""","""棉花球"""
"""除湿盒""","""除湿盒"""
"""雨刮器""","""雨刮器"""
"""订书针""","""订书针"""
"""羊蝎子""","""羊蝎子"""
"""脏抹布""","""脏抹布"""
"""尼龙袋""","""尼龙袋"""
"""眼镜架""","""眼镜架"""
"""电话卡""","""电话卡"""
"""苍蝇贴""","""苍蝇贴"""
"""橡皮屑""","""橡皮屑"""
"""储奶袋""","""储奶袋"""
"""棉柔巾""","""棉柔巾"""
"""湿海绵""","""湿海绵"""
"""椰子壳""","""椰子壳"""
"""脱毛膏""","""脱毛膏"""
"""牛骨棒""","""牛骨棒"""
"""牛肋骨""","""牛肋骨"""
"""鲍鱼壳""","""鲍鱼壳"""
"""红茶包""","""红茶包"""
"""塑料带""","""塑料带"""
"""湿报纸""","""湿报纸"""
"""吸油纸""","""吸油纸"""
"""大米袋""","""大米袋"""
"""化妆刷""","""化妆刷"""
"""香肠壳""","""香肠壳"""
"""百洁布""","""百洁布"""
"""退烧贴""","""退烧贴"""
"""防蚊贴""","""防蚊贴"""
"""骨瓷杯""","""骨瓷杯"""
"""蚊香片""","""蚊香片"""
"""营养土""","""营养土"""
"""封箱带""","""封箱带"""
"""塑料袋""","""塑料袋"""
"""木瓶塞""","""木瓶塞"""
"""清洁球""","""清洁球"""
"""晾衣绳""","""晾衣绳"""
"""甲鱼壳""","""甲鱼壳"""
"""牛皮筋""","""牛皮筋"""
"""蛤蜊壳""","""蛤蜊壳"""
"""橡皮擦""","""橡皮擦"""
"""带子壳""","""带子壳"""
"""密封袋""","""密封袋"""
"""眼镜盒""","""眼镜盒"""
"""硅藻泥""","""硅藻泥"""
"""豆腐盒""","""豆腐盒"""
"""搓澡巾""","""搓澡巾"""
"""牛腿骨""","""牛腿骨"""
"""卷笔刀""","""卷笔刀"""
"""披萨盒""","""披萨盒"""
"""珍宝蟹""","""珍宝蟹"""
"""塑料花""","""塑料花"""
"""痘痘贴""","""痘痘贴"""
"""香薰球""","""香薰球"""
"""头皮屑""","""头皮屑"""
"""牛奶袋""","""牛奶袋"""
"""搪瓷杯""","""搪瓷杯"""
"""假睫毛""","""假睫毛"""
"""打包盒""","""打包盒"""
"""蛋糕盒""","""蛋糕盒"""
"""宠物毛""","""宠物毛"""
"""卸妆棉""","""卸妆棉"""
"""面包袋""","""面包袋"""
"""旧毛巾""","""旧毛巾"""
"""发泡网""","""发泡网"""
"""荧光笔""","""荧光笔"""
"""润唇膏""","""润唇膏"""
"""面巾纸""","""面巾纸"""
"""泡脚袋""","""泡脚袋"""
"""水彩笔""","""水彩笔"""
"""橡皮筋""","""橡皮筋"""
"""防油纸""","""防油纸"""
"""粘鼠板""","""粘鼠板"""
"""快餐盒""","""快餐盒"""
"""白板擦""","""白板擦"""
"""卤料包""","""卤料包"""
"""粘虫板""","""粘虫板"""
"""火车票""","""火车票"""
"""玻璃纸""","""玻璃纸"""
"""洗衣粉""","""洗衣粉"""
"""垃圾袋""","""垃圾袋"""
"""滤尘袋""","""滤尘袋"""
"""过滤袋""","""过滤袋"""
"""干燥剂""","""干燥剂"""
"""复写纸""","""复写纸"""
"""茶叶包""","""茶叶包"""
"""气泡纸""","""气泡纸"""
"""动物毛""","""动物毛"""
"""牛棒骨""","""牛棒骨"""
"""棒冰棍""","""棒冰棍"""
"""自热包""","""自热包"""
"""钢丝球""","""钢丝球"""
"""小纸屑""","""小纸屑"""
"""签字笔""","""签字笔"""
"""便签纸""","""便签纸"""
"""塑料纸""","""塑料纸"""
"""验孕棒""","""验孕棒"""
"""玻璃胶""","""玻璃胶"""
"""瓷酒瓶""","""瓷酒瓶"""
"""袋泡茶""","""袋泡茶"""
"""卫生巾""","""卫生巾"""
"""荧光棒""","""荧光棒"""
"""铅笔芯""","""铅笔芯"""
"""平角裤""","""平角裤"""
"""扇贝壳""","""扇贝壳"""
"""紫砂壸""","""紫砂壸"""
"""酸奶袋""","""酸奶袋"""
"""气泡袋""","""气泡袋"""
"""美妆蛋""","""美妆蛋"""
"""文蛤壳""","""文蛤壳"""
"""牛骨头""","""牛骨头"""
"""内衣裤""","""内衣裤"""
"""指甲片""","""指甲片"""
"""牙刷头""","""牙刷头"""
"""鼠标垫""","""鼠标垫"""
"""外卖袋""","""外卖袋"""
"""口红盒""","""口红盒"""
"""油画刷""","""油画刷"""
"""捆绑带""","""捆绑带"""
"""河蚌壳""","""河蚌壳"""
"""脚趾甲""","""脚趾甲"""
"""地板蜡""","""地板蜡"""
"""大棒骨""","""大棒骨"""
"""雪糕袋""","""雪糕袋"""
"""草木灰""","""草木灰"""
"""艾灸渣""","""艾灸渣"""
"""脏纸巾""","""脏纸巾"""
"""活性炭""","""活性炭"""
"""美甲片""","""美甲片"""
"""陶瓷刀""","""陶瓷刀"""
"""保鲜袋""","""保鲜袋"""
"""脚踏板""","""脚踏板"""
"""羽毛球""","""羽毛球"""
"""修正带""","""修正带"""
"""塑料绳""","""塑料绳"""
"""豆浆杯""","""豆浆杯"""
"""牙线棒""","""牙线棒"""
"""湿巾纸""","""湿巾纸"""
"""水晶泥""","""水晶泥"""
"""粘蝇纸""","""粘蝇纸"""
"""透明胶""","""透明胶"""
"""马桶刷""","""马桶刷"""
"""海绵条""","""海绵条"""
"""苍蝇拍""","""苍蝇拍"""
"""保鲜膜""","""保鲜膜"""
"""豆浆袋""","""豆浆袋"""
"""干冰袋""","""干冰袋"""
"""纸胶带""","""纸胶带"""
"""油皮纸""","""油皮纸"""
"""海胆壳""","""海胆壳"""
"""液体胶""","""液体胶"""
"""香烟头""","""香烟头"""
"""咖啡棒""","""咖啡棒"""
"""足浴袋""","""足浴袋"""
"""生蚝壳""","""生蚝壳"""
"""护眼贴""","""护眼贴"""
"""园艺土""","""园艺土"""
"""牛尾骨""","""牛尾骨"""
"""PH试纸""","""PH试纸"""
"""N次贴""","""N次贴"""
"""颜料""","""颜料"""
"""包裹着的油烟机油脂""","""包裹着的油烟机油脂"""
"""深海鱼油""","""深海鱼油"""
"""调料包""","""调料包"""
"""甘蔗渣""","""甘蔗渣"""
"""拉菲草""","""拉菲草"""
"""蚌壳""","""蚌壳"""
"""花螺""","""花螺"""
"""外敷伤药""","""外敷伤药"""
"""膏药布""","""膏药布"""
"""止痛膏""","""止痛膏"""
"""发箍""","""发箍"""
"""膏药""","""膏药"""
"""果冻杯""","""果冻杯"""
"""镜片""","""镜片"""
"""袜子""","""袜子"""
"""剃须刀片""","""剃须刀片"""
"""卷筒纸芯""","""卷筒纸芯"""
"""有回收标志的奶茶杯盖""","""有回收标志的奶茶杯盖"""
"""有回收标志的咖啡杯盖""","""有回收标志的咖啡杯盖"""
"""有回收标志的咖啡杯""","""有回收标志的咖啡杯"""
"""卷筒纸内芯""","""卷筒纸内芯"""
"""隐形眼镜包装盒""","""隐形眼镜包装盒"""
"""玻璃蜡烛杯""","""玻璃蜡烛杯"""
"""卫生纸内芯""","""卫生纸内芯"""
"""环保布质垃圾袋""","""环保布质垃圾袋"""
"""塑料咖啡杯""","""塑料咖啡杯"""
"""鸡蛋盒包装""","""鸡蛋盒包装"""
"""衣服包装袋""","""衣服包装袋"""
"""伞""","""伞"""
"""保鲜膜一次性打火机""","""保鲜膜一次性打火机"""
"""冰袋""","""冰袋"""
"""净水器滤芯""","""净水器滤芯"""
"""假牙""","""假牙"""
"""雨衣""","""雨衣"""
"""印泥""","""印泥"""
"""油画棒""","""油画棒"""
"""拖把""","""拖把"""
"""竹篮""","""竹篮"""
"""硬贝壳""","""硬贝壳"""
"""猪棒骨""","""猪棒骨"""
"""炉渣""","""炉渣"""
"""餐巾纸""","""餐巾纸"""
"""防碎气泡膜""","""防碎气泡膜"""
"""编织袋""","""编织袋"""
"""马桶坐垫纸""","""马桶坐垫纸"""
"""厕纸""","""厕纸"""
"""一次性餐盒""","""一次性餐盒"""
"""一次性筷子""","""一次性筷子"""
"""一次性纸杯""","""一次性纸杯"""
"""健身器材""","""健身器材"""
"""文件柜""","""文件柜"""
"""自行车""","""自行车"""
"""黑板""","""黑板"""
"""床垫""","""床垫"""
"""凳子""","""凳子"""
"""单车""","""单车"""
"""塑料餐具""","""塑料餐具"""
"""午餐肉罐头皮""","""午餐肉罐头皮"""
"""金属文件柜""","""金属文件柜"""
"""未受污染纸制品""","""未受污染纸制品"""
"""饮料瓶盖""","""饮料瓶盖"""
"""无纺布及帆布材质的包和手提袋""","""无纺布及帆布材质的包和手提袋"""
"""浴巾""","""浴巾"""
"""窗帘""","""窗帘"""
"""废旧干净衣物""","""废旧干净衣物"""
"""铁棒""","""铁棒"""
"""铁板""","""铁板"""
"""图钉""","""图钉"""
"""挂钩""","""挂钩"""
"""毛巾架""","""毛巾架"""
"""晾衣杆""","""晾衣杆"""
"""金属衣架""","""金属衣架"""
"""杠铃""","""杠铃"""
"""金属健身器材""","""金属健身器材"""
"""烧烤架""","""烧烤架"""
"""烤盘""","""烤盘"""
"""碟子""","""碟子"""
"""汤勺""","""汤勺"""
"""碗筷""","""碗筷"""
"""金属餐具炊具""","""金属餐具炊具"""
"""保温壶""","""保温壶"""
"""金属饭盒""","""金属饭盒"""
"""金属盆""","""金属盆"""
